0.04 -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0001971830940305443, -0.0006891891937918038, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0002222222161589242, 0.004042253462878686, 0.01632876703283587 -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.05691428624860829, 0.007791666630943736, 0.01629577460456355, 0.024444444407031647, 0.035643835556483046, 0.04784722215719335, 0.057823529325057445, 0.07411111102622493, 0.08905633795050492, 0.10332876703283587 
0.057 -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.450703766364904e-05, -0.0007972973018892822, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001111111050478131, 0.0030281689555766286, 0.014794520457264027, 0.03111111100403776 -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.06880000054049971, 0.007013888853165957, 0.015394366153628387, 0.02366666662893948, 0.03443835610424802, 0.04662499993497113, 0.05651999994914979, 0.07255555547066937, 0.08770422527410218, 0.10179452045726403, 0.11366666662651416 
0.07 -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0009054054095934658, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0020140844519637886, 0.013260273887273738, 0.029333333232008887, 0.04755555544560775 -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.08068571478915115, 0.0062361110782177195, 0.01449295770597253, 0.022888888853676848, 0.03323287665639851, 0.04540277771719532, 0.05555999995222315, 0.07099999991611249, 0.0863521126026184, 0.10026027388727374, 0.11299999996200334, 0.11744444443797693 
0.082 -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0009718309817066668, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0009861111051993954, 0.011534246491848497, 0.027333333233625766, 0.045430555448184654, 0.06267605625088989 -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.09405714335131403, 0.005361111079278797, 0.013478873199900212, 0.022013888854384232, 0.03187671227427868, 0.04402777771886273, 0.054479999953061346, 0.06914705874149235, 0.08480555547279155, 0.0985342464918485, 0.11224999996260966, 0.11731944443812851, 0.11712676057678617 
0.088 -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0008591549253397715, -5.4054058571631806e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0008749999940882845, 0.009999999944661733, 0.025555555455129376, 0.04354166655929577, 0.06121126751812025, 0.07533333325302832 -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 0.004583333301501019, 0.01257746474896505, 0.02123611107629206, 0.030671232822043655, 0.04280555549664051, 0.05351999995264225, 0.06749999991761048, 0.08324999991723599, 0.09699999992621565, 0.11158333329567352, 0.1172083333270174, 0.11735211268951996, 0.11511111112449529 
0.088 -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0007464788693827894, -0.00016216216627581537, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0007638888833813932, 0.008985915441048892, 0.023808219096423257, 0.04165277767727862, 0.05974647879067948, 0.07399999992400667, 0.08466666662786156 -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 0.0010285709838173812, 0.011676056301309192, 0.02045833330102943, 0.029465753374194145, 0.04158333327886471, 0.052559999955715614, 0.06585294109972056, 0.08169444436733951, 0.09564788725473186, 0.11080821909642326, 0.11709722221631051, 0.11757746480143393, 0.11533333334599889, 0.11177777781011537 
0.084 -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.000633802813015894, -0.0002702702743732938, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000652777772270282, 0.007971830933746836, 0.02227397252085141, 0.03977777768310051, 0.058281690057909834, 0.07266666659013438, 0.0839999999611949, 0.088 -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.010857143308074038, 0.01080555552372324, 0.01968055552293726, 0.028260273921959123, 0.04036111105664248, 0.051599999955296516, 0.06420588227583868, 0.08013888881178395, 0.09429577457832912, 0.10927397252085141, 0.1169166666311627, 0.11780281691416772, 0.11555555556831094, 0.11233333336567093, 0.10588888893573348 
0.078 -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0005211267570589119, -0.00037837838207747736, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0005416666615633909, 0.006957746430133995, 0.02073972595086112, 0.03799999991107163, 0.05676388878838973, 0.07133333326111273, 0.08333333329695354, 0.088, 0.0862222222480923 -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.02274285755672549, 0.010027777748775002, 0.018887323908790492, 0.027054794474109613, 0.03913888883886668, 0.05063999995836988, 0.06255882345794876, 0.07858333326188748, 0.09294366190684533, 0.10773972595086112, 0.11624999996665186, 0.1179861111051994, 0.11577777778981456, 0.11288888891920539, 0.10666666671099612, 0.10155555556202307 
0.076 -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0003943661937998721, -0.000500000003539655, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0004166666617149733, 0.005816901360802637, 0.01901369855543588, 0.03599999991268851, 0.05463888879096663, 0.06981690133046907, 0.08258333329786305, 0.088, 0.08672222224748596, 0.08138028173035852 -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.03611428611888835, 0.00915277774983608, 0.01787323940271817, 0.02580555552647418, 0.03776388884053408, 0.049559999959208074, 0.06070588228332864, 0.07683333326400962, 0.09142253514773685, 0.10601369855543588, 0.1154999999672582, 0.11786111110535097, 0.11602816902608169, 0.11351388891844746, 0.10754166671028872, 0.10168055556187149, 0.10143661971160692 
0.075 -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0002816901378428899, -0.0006081081112438386, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00030555555100808204, 0.004802816857189797, 0.017479451985445593, 0.03422222214065963, 0.05274999990894948, 0.0683521126030283, 0.08183333326717601, 0.088, 0.08716666669031353, 0.08205633806610041, 0.07711111112404614 -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.048000000367539805, 0.008374999974887842, 0.016971830955062314, 0.02502777775121155, 0.03654794516210497, 0.04859999996228144, 0.059058823465438726, 0.07527777771411315, 0.09007042247625306, 0.1044794519854456, 0.11483333330274736, 0.11774999999464408, 0.11625352113799566, 0.114027777788804, 0.10831944448555136, 0.10179166667257838, 0.10132394365564994, 0.10422222218988463 
